tm_Vol,tm_Clo,bel_Vol,bel_Clo,nmdc_Vol,nmdc_Clo,ongc_Vol,ongc_Clo,hdfc_Vol,hdfc_Clo
20209862,166.1999969482422,15825306,35.90000153,2430534,104.25,10866149,164.64999389648438,3538570,1220.0999755859375
20363493,170.75,23772855,36.81666565,5334446,107.4000015,11282418,169.25,3551646,1224.199951171875
12819208,169.0500030517578,20186847,35.66666412,6105543,107.5,9478876,170.85000610351562,3654310,1213.5250244140625
15144315,167.39999389648438,18529365,36.68333435,11544654,105.8000031,6678516,168.9499969482422,5553974,1222.3499755859375
10920508,164.1999969482422,24943608,36.93333435,4864510,107.0999985,7153585,169.3000030517578,5978460,1217.550048828125
14381813,158.75,32924067,36.33333206,2591060,106.0,4603627,164.39999389648438,6405010,1211.0
14003043,158.3000030517578,23424801,36.59999847,2514780,105.3000031,5808715,166.14999389648438,6209826,1208.625
25257018,154.64999389648438,32430930,35.86666489,5897041,108.1500015,4625698,167.35000610351562,5372138,1214.175048828125
19247947,159.25,16063953,36.86666489,2213063,108.4499969,5793816,172.0,5585746,1213.175048828125
23304207,158.89999389648438,33804483,37.16666412,6290349,111.25,11402911,170.9499969482422,6625130,1207.0999755859375
13185118,159.3000030517578,42151767,38.25,2251595,109.8499985,6585159,165.1999969482422,3457500,1208.9749755859375
13368928,160.4499969482422,33003267,37.96666718,2054509,110.9499969,6697367,166.1999969482422,4449900,1214.3499755859375
18481332,161.10000610351562,21223506,38.1333313,3617388,112.3499985,5978575,167.5500030517578,5266818,1233.949951171875
26612983,165.85000610351562,51050244,38.31666565,3352938,113.0500031,36738164,170.60000610351562,9939618,1231.1500244140625
15092229,162.5500030517578,20912469,37.5,5032395,112.9499969,5325984,167.75,6378422,1221.875
23990900,168.0,33367893,36.95000076,4012742,114.9000015,15160240,161.0,4262080,1242.7750244140625
16903683,163.75,14009295,37.36666489,2670673,115.5999985,10975678,165.64999389648438,3623414,1247.5
13606179,162.3000030517578,25226940,37.70000076,10531064,118.3499985,8253849,166.3000030517578,3731628,1244.824951171875
19512938,165.1999969482422,12187362,37.86666489,2172542,116.5,8827834,167.10000610351562,3996982,1241.9000244140625
14374084,160.1999969482422,30916248,36.1333313,2742765,110.5999985,14509056,161.5,3791530,1236.199951171875
15149035,154.5500030517578,53678784,33.73333359,5856968,106.9000015,10273814,152.39999389648438,7303570,1204.800048828125
16112345,155.8000030517578,71879163,35.78333282,2617262,109.1500015,15033604,153.39999389648438,8241344,1189.574951171875
31737846,151.64999389648438,24602505,34.61666489,10238758,113.5500031,5310646,151.64999389648438,5784574,1194.375
24099895,156.8000030517578,28447611,35.59999847,9876229,110.0500031,6576542,153.10000610351562,4548798,1203.574951171875
27307153,159.3000030517578,58318251,35.34999847,4661748,112.1999969,13015538,149.6999969482422,4488136,1196.949951171875
19924720,160.9499969482422,30095892,34.28333282,3909488,112.5500031,8465078,150.6999969482422,4116592,1197.375
39025331,170.0,23451318,34.34999847,3112512,114.9499969,12865346,152.25,6385284,1195.5999755859375
25236730,167.89999389648438,16754862,34.43333435,4137531,114.0,8046201,149.89999389648438,3879868,1198.7249755859375
19055022,160.75,43257153,32.18333435,7306141,114.6500015,15971004,143.39999389648438,5401292,1205.949951171875
18954216,154.85000610351562,63753267,32.84999847,4813932,115.3000031,25660025,143.89999389648438,4469614,1187.824951171875
15995349,156.75,41161548,33.5,2215508,113.5500031,12077069,146.64999389648438,11085648,1148.625
12942555,156.1999969482422,30391386,32.95000076,2265753,114.4000015,5519598,144.60000610351562,13901432,1131.75
16292964,151.25,24861369,32.53333282,2823902,111.6500015,9202665,143.60000610351562,8681870,1140.449951171875
34364032,144.3000030517578,40596891,33.04999924,3908566,108.4499969,28004780,143.85000610351562,9731004,1143.0250244140625
83905651,147.14999389648438,21059481,32.8833313,2671873,111.25,10055490,141.89999389648438,6414914,1138.6500244140625
38844222,137.5500030517578,41593818,30.91666603,2865793,109.4499969,19155260,140.35000610351562,4988246,1122.1500244140625
35725524,133.4499969482422,114516858,32.79999924,5134922,107.3000031,11943745,138.75,5197068,1126.125
27024859,135.60000610351562,68598411,34.23333359,2941820,108.6999969,9857785,138.85000610351562,6945920,1125.824951171875
38991424,129.5500030517578,38784582,32.91666412,4160673,108.6500015,9105690,136.89999389648438,9120838,1110.9000244140625
44016138,130.6999969482422,41095086,31.78333282,3737984,105.5,9912972,134.35000610351562,13912768,1107.175048828125
35452262,123.75,70443657,30.83333206,3543331,101.8499985,9551686,131.3000030517578,9911220,1089.625
34790369,122.5,42197172,32.31666565,2590719,104.6999969,11765339,131.4499969482422,12445470,1094.550048828125
37287779,117.4000015258789,33700071,31.61666679,3217562,101.5999985,13083927,130.5,9375068,1092.0
35876237,124.0500030517578,31400160,32.33333206,2542198,101.9499969,10164125,130.85000610351562,9855800,1116.574951171875
39245417,122.0500030517578,17455608,32.54999924,2306358,101.8499985,8847432,130.9499969482422,15218056,1141.0
35498118,121.9499969482422,22317750,31.41666603,4230832,101.1999969,12944927,127.75,7720034,1110.175048828125
30136178,120.9000015258789,21367104,31.68333244,5293547,104.6500015,14449993,126.8499984741211,7127026,1114.7249755859375
35264621,121.3499984741211,16438485,32.03333282,4656428,102.8499985,12017531,127.9000015258789,7623780,1113.8499755859375
23194786,120.8000030517578,20751876,32.61666489,2507104,101.9000015,5695238,126.3000030517578,4249100,1103.425048828125
34809225,123.8499984741211,27155040,31.11666679,18917458,90.15000153,6214250,125.0500030517578,5135296,1110.300048828125
83509593,112.4000015258789,25750647,30.64999962,22191342,86.34999847,9765538,121.1999969482422,5236356,1112.925048828125
58612708,107.6999969482422,35013807,31.10000038,22563884,78.69999695,8867462,116.9499969482422,6996022,1087.050048828125
41178606,111.0500030517578,51949131,33.29999924,12564864,80.05000305,10008179,122.25,10049808,1081.3499755859375
47757623,110.5500030517578,51918060,34.06666565,7625506,79.5,11056410,123.75,12640122,1128.074951171875
70636441,120.3499984741211,27645471,34.54999924,10687742,83.80000305,18829260,125.5999984741211,10330416,1129.9749755859375
74245952,116.3499984741211,26066439,34.56666565,4611787,81.0,11763326,121.1999969482422,6831294,1123.75
48098849,114.3000030517578,60333249,34.90000153,5232449,79.55000305,30777971,123.25,7391858,1113.4749755859375
42250518,116.6999969482422,26464308,34.29999924,5327624,83.15000153,9910931,121.1999969482422,9616660,1113.9749755859375
36905736,112.6500015258789,20432799,33.61666489,3755154,80.5,8243808,117.1500015258789,5714338,1105.4749755859375
76317447,109.5,51820020,35.5,2986873,79.59999847,8873226,119.0,7530352,1123.875
75789807,118.0500030517578,46413759,35.95000076,4345946,81.05000305,32226347,125.1500015258789,8648126,1117.574951171875
67761586,121.25,29489361,36.34999847,3508146,83.59999847,15759526,127.9499969482422,6435002,1122.949951171875
51297512,121.9000015258789,30785802,36.56666565,2681506,82.94999695,9454697,129.39999389648438,5321702,1124.800048828125
96568372,134.35000610351562,28361922,35.98333359,2651115,84.44999695,11398745,125.75,7604558,1125.6500244140625
72084195,127.9499969482422,26803833,36.0,3724761,84.34999847,8659474,125.9000015258789,9066150,1135.425048828125
69088728,129.5500030517578,22195425,36.21666718,4895722,86.19999695,13251256,128.85000610351562,7685670,1128.7249755859375
40951047,128.60000610351562,53785869,36.43333435,3724075,86.0,18224041,130.6999969482422,5515092,1122.074951171875
47652658,122.0,55784604,36.01666641,6425515,82.5,11879210,129.6999969482422,5328278,1105.675048828125
53048836,121.75,34163946,35.6333313,8294991,86.75,12238136,127.0,6479942,1093.875
51011848,124.1999969482422,20922834,34.76666641,4614361,83.90000153,8680319,124.3000030517578,5311655,1101.050048828125
89223235,133.25,63740280,36.03333282,13718389,87.34999847,30270009,133.60000610351562,23075017,1199.5999755859375
51032391,127.9000015258789,60392520,37.48333359,5634507,91.40000153,17685955,136.3000030517578,20960205,1257.25
41659100,130.89999389648438,33511350,37.28333282,2558807,89.55000305,16012272,133.5,11689524,1253.800048828125
47567575,123.0500030517578,18553128,36.31666565,3776800,85.59999847,5824582,131.4499969482422,7804488,1239.699951171875
45866398,124.5,24021438,37.0,6186545,90.90000153,19764328,137.0500030517578,15335780,1242.5
45875793,119.9000015258789,18383574,36.04999924,26467037,91.5,11359611,131.5,7436585,1244.199951171875
32158885,117.4499969482422,23611185,36.09999847,8357149,88.69999695,11625597,131.8000030517578,9109229,1227.449951171875
40232789,115.3000030517578,30449868,35.71666718,22401584,96.40000153,10259184,128.1999969482422,9384176,1248.800048828125
65103359,122.4000015258789,20914977,35.1333313,13061706,97.40000153,7082143,128.10000610351562,8149438,1223.550048828125
35712218,119.6500015258789,26160762,34.98333359,7347338,95.5,20137433,129.5500030517578,9201816,1189.699951171875
35471184,117.5,18641931,34.78333282,6936089,91.55000305,9194007,126.5500030517578,11256610,1186.9000244140625
44666296,120.9000015258789,20174292,35.1333313,8411972,96.5,15309757,125.8499984741211,8713635,1228.1500244140625
31229192,116.8000030517578,13718334,35.21666718,5801135,95.59999847,6169256,125.5,5778429,1200.550048828125
41027561,121.3000030517578,18654189,35.01666641,8192667,96.75,11840486,129.0,8593159,1198.800048828125
68048611,127.8499984741211,33280899,36.31666565,8209253,98.15000153,19460416,135.25,6133901,1204.4000244140625
57548920,126.9499969482422,25630197,36.83333206,7725725,101.4000015,17145941,138.64999389648438,4200187,1223.050048828125
31522518,125.8499984741211,31470330,37.31666565,6100767,102.8499985,15149481,141.64999389648438,5293408,1221.0999755859375
67933615,139.5,24550347,37.73333359,5030398,102.1999969,9372042,141.39999389648438,6121807,1220.0
64884113,136.85000610351562,77943672,38.84999847,21650530,108.8499985,17597233,143.5,5616903,1229.0
53532482,131.75,28561275,38.45000076,6483715,109.5999985,11582273,144.25,10003114,1239.300048828125
50293574,132.64999389648438,32842875,37.98333359,4667092,107.1999969,7500868,141.89999389648438,5095107,1241.5999755859375
41951668,133.5,21415911,38.65000153,2799339,105.4499969,6919238,140.6999969482422,6553747,1236.0999755859375
42868958,126.8499984741211,22725063,38.90000153,5558552,107.1999969,6636201,139.5500030517578,6496771,1229.0
39489993,147.6999969482422,2065533,38.8833313,336208,107.3499985,698557,139.85000610351562,875041,1237.699951171875
184435614,172.4499969482422,27978864,39.56666565,5408624,112.1999969,8236221,142.14999389648438,7116284,1242.5
90759545,171.89999389648438,28093326,39.78333282,4080680,110.6999969,7064774,140.5500030517578,6005683,1248.3499755859375
81392641,177.6999969482422,23706222,39.3833313,6787179,112.5999985,22281969,141.6999969482422,6608853,1230.3499755859375
40613555,175.0500030517578,25696773,40.1333313,3761295,110.4499969,8049866,144.14999389648438,5756130,1240.050048828125
40641411,172.1999969482422,32659980,39.83333206,4313000,110.0,11733406,147.39999389648438,4967588,1236.8499755859375
36268596,172.0,62888307,37.53333282,3085676,111.6500015,7883507,146.35000610351562,6183905,1239.5
28923778,174.5,50423022,36.46666718,4859630,113.4499969,6207456,144.64999389648438,6065168,1256.6500244140625
38625387,171.5,26145681,36.29999924,8742151,107.5,7332352,142.0500030517578,8481517,1263.699951171875
39102947,169.0500030517578,40157721,36.48333359,6384271,103.75,8252930,138.3000030517578,6625748,1255.5999755859375
22192924,172.0,22302711,36.28333282,8443856,103.6500015,7032172,139.10000610351562,7143305,1264.75
33926248,170.60000610351562,26958765,36.36666489,10995944,100.8000031,7969923,138.1999969482422,4646748,1257.550048828125
25433481,167.0500030517578,17998971,36.43333435,4833533,98.55000305,8178628,136.1999969482422,5527609,1273.9000244140625
29614682,168.5500030517578,16088199,37.08333206,2952358,99.69999695,8390855,135.5500030517578,4639506,1277.9000244140625
19053232,170.10000610351562,17733186,36.6333313,3721065,100.25,6851414,133.89999389648438,4565146,1262.050048828125
19599195,167.75,11950386,37.15000153,3203652,100.0500031,5821375,133.25,5285289,1271.9000244140625
19504078,167.39999389648438,20834538,36.93333435,4153659,101.8000031,7657346,133.6999969482422,5527129,1273.3499755859375
21609120,164.14999389648438,12233283,36.79999924,3127691,99.69999695,7946555,131.14999389648438,6009763,1283.3499755859375
21200979,162.35000610351562,17271447,36.48333359,2503954,100.25,6323556,133.85000610351562,3844005,1264.75
26131453,166.10000610351562,33287655,35.58333206,3880113,103.3000031,11930938,130.9499969482422,3946778,1271.0999755859375
25520822,163.39999389648438,31860954,34.3833313,3536840,100.8499985,16115025,130.25,4358001,1275.050048828125
29527702,165.89999389648438,12796782,34.34999847,1500662,101.8000031,5343104,132.64999389648438,4790333,1278.4000244140625
16609775,164.8000030517578,22439826,34.76666641,4613828,105.0,6663638,133.14999389648438,6183020,1265.300048828125
20010205,161.5,14661717,34.36666489,3863817,102.5500031,9434148,131.75,7783813,1274.949951171875
19441998,161.0500030517578,20186343,34.36666489,4424441,105.5,15010167,128.10000610351562,4473102,1265.75
21156471,158.1999969482422,26022180,33.66666412,10977333,108.0999985,7809967,127.6500015258789,3495953,1255.4000244140625
72084687,169.39999389648438,18411348,33.75,12803315,113.3499985,5821599,130.0500030517578,5697807,1251.6500244140625
31787128,166.10000610351562,19073526,34.01666641,5526581,109.6500015,4185400,128.89999389648438,6386247,1245.5999755859375
27727162,161.5,24794031,34.21666718,4403158,110.4499969,5097809,126.5500030517578,6887325,1246.050048828125
30920409,160.5,18155055,34.16666412,5150822,109.3499985,3841176,126.3000030517578,4132675,1242.949951171875
26259395,159.6999969482422,35565381,33.23333359,2346123,110.0,6125011,125.1999969482422,4894450,1249.5
21154277,161.8000030517578,39852759,32.81666565,3385350,111.6500015,6878932,128.0,5527321,1248.75
66138915,173.35000610351562,32591919,32.93333435,3989005,113.75,9804404,125.9000015258789,6456574,1263.5999755859375
93019636,176.6999969482422,28292490,33.33333206,6917391,114.25,6663052,126.5,5887593,1263.8499755859375
26249975,174.9499969482422,19226304,33.68333435,7404974,114.9000015,6241723,125.5999984741211,5663788,1257.3499755859375
38213263,180.1999969482422,12393666,33.40000153,4119980,117.1999969,8062616,125.3000030517578,6213677,1271.0999755859375
63861334,174.8000030517578,13404162,33.48333359,12138296,119.9499969,6687482,125.0999984741211,8723586,1292.3499755859375
53466924,179.14999389648438,10160163,33.36666489,17428671,123.3000031,6223102,125.6999969482422,6509188,1288.800048828125
48818008,175.9499969482422,10121097,32.93333435,9157427,124.3499985,8515990,125.1500015258789,7513022,1296.699951171875
27192195,176.0500030517578,22862667,32.95000076,5320153,123.6500015,10466423,124.6500015258789,5097891,1302.4000244140625
20560311,175.5,11035944,33.20000076,4244727,124.75,9979742,126.0,3589604,1289.1500244140625
18785333,174.60000610351562,22525710,32.95000076,5841510,126.25,23164167,128.0,7474879,1270.449951171875
12095797,176.14999389648438,17607090,33.23333359,5110321,126.0999985,8435235,128.39999389648438,3546496,1275.0
40948394,183.6999969482422,9577833,33.31666565,4466064,126.9499969,4023932,127.9499969482422,4667095,1282.1500244140625
52869996,185.1499938964844,22468632,33.34999847,7331942,128.8999939,5102473,128.8000030517578,4178528,1272.0999755859375
25968357,184.4499969482422,15438294,33.3833313,2620422,128.3500061,2574894,127.4499969482422,1836849,1278.5999755859375
57289863,193.75,26262750,34.3833313,6159633,131.1999969,4759843,128.0500030517578,3068583,1286.75
47572728,191.1000061035156,21950223,33.65000153,4688896,129.25,31381588,128.4499969482422,5427775,1268.4000244140625
28621212,185.6499938964844,36402729,32.31666565,5356734,129.3999939,14611204,126.25,5445093,1240.949951171875
34995035,184.6999969482422,33298260,32.11666489,14219999,128.0500031,7193304,125.75,7362247,1260.5999755859375
21862695,182.5500030517578,20424309,31.81666565,13388244,121.8000031,6236192,123.4499969482422,5666055,1257.300048828125
40803142,192.0,41681037,32.33333206,10218493,120.75,10135017,123.6999969482422,4773158,1271.4000244140625
60252338,196.3500061035156,23088681,32.40000153,7231805,121.0500031,6550218,124.1500015258789,4607290,1282.699951171875
40535961,196.25,28538664,32.66666412,5399007,123.25,5737187,125.4499969482422,3725784,1286.0
29867542,195.8500061035156,21417702,33.28333282,5469462,125.8000031,12432511,125.0500030517578,3943145,1289.5
38485962,200.3500061035156,39241374,34.61666489,9940740,131.1000061,5714614,124.6500015258789,5893724,1284.25
28118140,197.5500030517578,54250446,35.25,5994018,130.6000061,7322878,124.5,3575200,1287.6500244140625
18204088,197.3000030517578,33279852,36.20000076,2321887,129.75,8561603,125.4000015258789,8459407,1278.1500244140625
28976013,195.0,28115967,35.0,21926415,138.8000031,16106541,122.9000015258789,11089225,1254.9000244140625
20859400,191.3999938964844,17126625,35.01666641,5849307,134.1999969,6497799,122.75,7492402,1244.3499755859375
32952072,185.6000061035156,46807380,33.65000153,17139363,132.1000061,23639592,116.4000015258789,9184155,1240.8499755859375
33032086,188.3999938964844,64975338,33.71666718,60941615,132.9499969,21105999,117.8000030517578,5754460,1244.8499755859375
21791825,186.5,20621760,33.95000076,9502388,128.8500061,11172364,118.3499984741211,5915878,1244.550048828125
30132428,182.1999969482422,24177363,33.8833313,4413613,124.4499969,12078165,117.25,9444276,1213.199951171875
38283588,176.10000610351562,32134050,33.40000153,5782442,123.8499985,11611352,116.5999984741211,6706079,1223.199951171875
61585660,188.0500030517578,28345554,33.51666641,3742189,122.4499969,15562740,117.6500015258789,6894175,1235.8499755859375
70900581,186.1999969482422,33639177,33.58333206,6865376,120.4000015,21142714,115.5999984741211,6055992,1226.050048828125
75621897,176.60000610351562,169747995,30.21666527,11554574,116.9499969,83360147,108.9499969482422,5589134,1226.300048828125
66616190,163.85000610351562,76345218,27.83333206,8473996,103.0999985,18445537,103.4499969482422,6538505,1192.800048828125
49034642,165.6999969482422,44426844,28.28333282,6960453,108.8000031,16896688,106.1500015258789,10448852,1229.800048828125
92982265,183.75,45829710,28.96666527,7050318,113.9000015,11348275,106.8000030517578,9010341,1244.6500244140625
61821140,178.85000610351562,31688880,29.0,8995645,116.4000015,10750236,107.25,5913775,1239.800048828125
45195760,173.60000610351562,30367869,29.18333244,11521752,113.75,21415595,109.25,3407724,1242.199951171875
33279372,168.89999389648438,37802355,28.83333206,10272109,112.8000031,32081049,106.1999969482422,4609917,1240.300048828125
42868276,169.75,40352259,28.56666565,6835710,112.8000031,20946852,106.8000030517578,5806760,1240.5999755859375
34621395,170.9499969482422,23629242,28.0,4877077,114.6500015,13053367,106.6999969482422,3148965,1249.0
25049848,169.5,25245033,28.39999962,9276706,110.0,17702073,105.3499984741211,4556070,1241.4000244140625
56676430,169.10000610351562,28646769,27.68333244,7782694,106.3499985,26644685,103.3000030517578,7344429,1219.3499755859375
32893274,169.10000610351562,36810129,27.0,5740814,106.25,36666416,99.9499969482422,5076345,1217.1500244140625
52744122,161.60000610351562,45656493,27.60000038,11774181,99.34999847,35575369,99.3000030517578,5264558,1213.25
78914233,158.0500030517578,29175999,28.23333359,9145503,105.0,21806183,101.6999969482422,5006134,1227.199951171875
54328194,158.5,38155335,28.85000038,7645442,105.0,28378025,102.8000030517578,5561707,1217.0999755859375
39706007,150.64999389648438,25592289,27.31666565,5391719,101.6999969,20167769,98.0500030517578,8284042,1209.949951171875
52719851,149.89999389648438,17040831,27.5,4434722,101.3000031,18255196,97.5500030517578,6943340,1200.300048828125
47605927,144.5500030517578,19537644,26.76666641,5974274,97.65000153,16192058,95.8000030517578,6907393,1199.25
51328153,145.25,42868818,25.81666565,6736747,96.09999847,29616674,93.3499984741211,10327549,1199.449951171875
94469619,128.9499969482422,52332150,24.64999962,11410640,91.19999695,30416954,91.9499969482422,12156528,1177.6500244140625
111585697,125.4000015258789,27625068,24.31666565,7150803,89.5,24442896,89.0999984741211,7332449,1179.5999755859375
86765576,130.35000610351562,57863331,24.83333206,5764282,93.44999695,24098468,93.3499984741211,11184775,1181.800048828125
97546902,126.1999969482422,61044003,24.95000076,7281459,94.30000305,22998427,92.8000030517578,17144435,1148.8499755859375
87795649,125.75,46784883,24.36666679,10244890,94.34999847,16357817,92.5999984741211,9774854,1151.3499755859375
83971462,114.1999969482422,29644698,23.83333206,6719238,93.80000305,17823038,88.5,11526783,1134.9000244140625
81549809,105.6999969482422,51248196,23.23333359,14356799,83.5,86655504,74.55000305175781,17210295,1107.300048828125
111146790,98.9000015258789,36373143,22.95000076,12244337,81.25,63562895,71.69999694824219,17769120,1113.800048828125
143550830,88.0,71924844,21.88333321,13271397,72.05000305,76137223,62.5,29500385,1021.2999877929688
106151311,89.75,65882406,23.29999924,14248166,75.5,73051747,65.9000015258789,33171182,1069.800048828125
73702778,82.94999694824219,41016261,21.96666527,12373208,73.84999847,49829392,60.150001525878906,15993161,999.5
71842549,77.94999694824219,37733433,23.23333359,8982042,73.44999695,46722476,60.0,21338419,975.0999755859376
70105052,75.5,98464686,24.93333244,30305419,75.75,178094829,68.1500015258789,30590703,876.9000244140625
68122549,72.94999694824219,60526506,21.51666641,10931320,66.65000153,61258526,61.04999923706055,33610024,895.5499877929688
86043342,77.30000305175781,55460706,23.76666641,17538069,71.90000153,128780492,72.3499984741211,44318732,882.8499755859375
34184325,66.19999694824219,24523071,19.81666565,7626448,63.04999924,36058875,60.400001525878906,25138477,771.5499877929688
49551990,68.55000305175781,27422100,19.48333359,4694724,63.34999847,38808651,62.5,30528636,767.7000122070312
57713806,70.25,18227226,20.89999962,4477465,65.94999695,28639475,61.54999923706055,23614021,856.75
63821068,70.80000305175781,37021584,22.45000076,10386540,69.84999847,46474588,64.75,28521578,901.0999755859376
58814757,70.69999694824219,47228853,24.38333321,7392163,73.55000305,33298637,64.44999694824219,27617968,904.4500122070312
35278010,68.1500015258789,46529544,24.20000076,7422050,76.84999847,32929981,63.34999847412109,19634222,831.6500244140625
46157286,71.05000305175781,21484521,24.81666565,8536076,80.0,45891607,68.30000305175781,17605546,861.9000244140625
38149007,67.94999694824219,28985310,23.01666641,5044394,78.55000305,21883386,65.75,14551752,829.6500244140625
35346301,65.30000305175781,27952953,23.31666565,4597478,79.25,39757833,69.8499984741211,17498140,813.8499755859375
42066469,67.25,37884333,23.0,5752378,78.90000153,30982061,72.9000015258789,30206319,896.0999755859375
82179303,67.5999984741211,50097555,22.13333321,8069064,75.30000305,30555738,74.44999694824219,28109676,888.9000244140625
112677273,74.5999984741211,29167602,23.38333321,4351929,79.75,19209747,77.30000305175781,22228573,925.0499877929688
70409900,74.25,29985114,23.5,6051088,82.90000153,22311833,75.05000305175781,17079028,895.3499755859375
81121081,72.9000015258789,34458015,23.20000076,6026142,82.44999695,22311032,74.3499984741211,28989376,863.2999877929688
47910164,74.6500015258789,70586814,23.66666603,4012090,80.44999695,24473640,75.44999694824219,26927198,879.75
58333485,76.8499984741211,59145438,23.76666641,5696756,80.44999695,14561017,76.30000305175781,27941731,910.2999877929688
125425355,80.44999694824219,104546547,25.11666679,13806661,77.0,15698459,74.0,33116493,944.8499755859376
58248325,74.6500015258789,62019870,25.29999924,6847181,74.19999695,27607022,69.3499984741211,16589003,921.6500244140624
56529293,75.9000015258789,31721535,25.53333282,8712790,74.55000305,73840707,65.3499984741211,19144677,928.5999755859376
50366856,75.6500015258789,39150099,25.33333206,7189227,77.0,38207377,67.3499984741211,20450611,954.9500122070312
40047438,74.19999694824219,72877884,24.85000038,6739753,73.80000305,31588097,67.5999984741211,16642284,938.0499877929688
27835340,75.25,21745512,24.54999924,2213752,74.09999847,16723889,68.44999694824219,13710536,929.7000122070312
34825405,76.94999694824219,14137194,24.41666603,6263739,73.25,20422626,69.19999694824219,14720718,931.4000244140624
40784783,78.1500015258789,29327631,24.38333321,2913584,75.40000153,18023637,70.5,27938889,977.0999755859376
170634033,93.25,51318042,24.03333282,6511116,80.55000305,54290691,79.9000015258789,21896567,1001.7999877929688
91159477,83.9000015258789,36058335,22.48333359,6406609,74.69999695,28640967,76.55000305175781,13361162,923.0
57122148,80.9000015258789,25048227,21.79999924,7173270,72.90000153,61865481,78.44999694824219,14836429,911.4500122070312
53739248,83.19999694824219,31888788,21.21666527,5111414,73.15000153,38948167,79.25,16892923,946.4000244140624
31159970,82.5,26103246,20.88333321,3272726,73.0,20794229,75.5999984741211,10915865,925.0
35362751,81.05000305175781,39644082,19.89999962,2909301,73.15000153,18523649,76.0,10403742,929.0499877929688
152588401,86.0999984741211,43531365,20.04999924,2587497,72.40000153,15701754,77.05000305175781,14275392,915.7999877929688
77551590,86.19999694824219,40166454,20.18333244,3739061,70.94999695,14186736,76.30000305175781,24784209,901.5499877929688
68086031,87.19999694824219,84071691,21.89999962,4832347,74.94999695,20493531,78.19999694824219,22173483,927.6500244140624
46340453,83.80000305175781,33954891,21.21666527,3843330,72.30000305,13344652,76.1500015258789,19777445,893.7000122070312
38592209,84.3499984741211,100684062,22.58333206,3219471,73.84999847,16835999,76.1500015258789,12174814,888.1500244140625
44221170,80.6500015258789,128706990,21.5,5909478,71.09999847,13014456,72.9000015258789,23324982,836.6500244140625
65378983,81.80000305175781,63288999,20.76666641,2668662,71.40000153,42315983,77.1500015258789,23730346,830.6500244140625
36351053,83.44999694824219,50209938,21.06666565,1985269,71.09999847,12969847,78.0,20007153,857.0999755859375
37290144,84.0999984741211,61140009,21.0,8943634,74.25,17999828,77.0,24239454,859.5499877929688
29252676,82.80000305175781,34434273,21.01666641,4611676,72.44999695,12443419,76.1500015258789,21023716,838.8499755859375
38014864,83.0999984741211,32415078,21.66666603,6306162,75.80000305,11837966,77.0,19002576,852.4000244140625
57947903,84.55000305175781,48061671,22.21666527,3460335,75.05000305,11655865,77.94999694824219,28012877,903.6500244140624
96179680,87.0,70314837,23.21666527,7692266,78.94999695,18645811,78.8499984741211,37744403,945.25
80813537,87.0,40149138,23.06666565,7200884,81.15000153,40559441,83.19999694824219,26512583,951.6500244140624
71070852,89.55000305175781,47417268,23.13333321,6012714,84.30000305,25047349,83.94999694824219,19595115,987.6500244140624
125407771,96.5,21847401,23.21666527,7811235,85.34999847,15367928,84.30000305175781,20811797,1001.0
90598067,98.75,72952329,24.53333282,3936924,84.65000153,23936651,86.30000305175781,25273044,1022.25
72078707,98.5,30651105,24.26666641,6260403,85.30000305,15120972,84.9000015258789,27137941,1001.7000122070312
187209208,110.75,28620174,24.64999962,7754160,88.84999847,18202925,86.94999694824219,17597992,1033.3499755859375
136943010,115.4499969482422,45790467,24.88333321,7543920,91.19999695,32511374,90.9499969482422,24906332,1015.9000244140624
79473751,111.4499969482422,35356647,24.35000038,12573389,91.69999695,16702413,90.0,30922073,987.2999877929688
84038431,111.4000015258789,28261539,24.48333359,3465855,89.90000153,17382514,88.25,18248865,991.8499755859376
55485897,106.1500015258789,31884348,23.54999924,4181688,87.19999695,14275999,86.9000015258789,15448857,968.5999755859376
92989560,105.3000030517578,42305706,23.96666527,5871843,87.44999695,20601082,83.9000015258789,21322438,982.75
69318356,100.5,27797562,23.64999962,5276331,85.34999847,17274210,84.0999984741211,16004968,949.8499755859376
215476711,94.75,31937172,23.54999924,7087789,84.84999847,13467530,83.9000015258789,22699985,990.4000244140624
110830038,95.4000015258789,35644017,23.88333321,10975809,85.55000305,15440371,84.19999694824219,18478919,979.25
58964344,96.3499984741211,100177014,25.61666679,9479262,82.55000305,18460298,83.5999984741211,20435063,1019.9500122070312
135462757,102.5,85894965,26.68333244,6116792,82.44999695,21920473,85.75,23938876,1033.3499755859375
68545834,102.6500015258789,68067777,27.10000038,11246714,87.75,19227535,84.8499984741211,14847237,1028.75
68638552,104.4000015258789,66445521,27.76666641,5782409,87.19999695,23440997,85.6500015258789,14415256,1042.300048828125
125457492,104.8000030517578,69841656,27.5,13288540,87.25,33080229,83.0999984741211,19714623,1032.5
63198285,103.8000030517578,60786960,27.89999962,13527386,84.25,121277435,81.5999984741211,35323395,1028.75
56327855,101.4000015258789,46124379,28.43333244,5880971,84.15000153,23684852,84.1500015258789,19984569,1056.449951171875
43274006,99.4499969482422,69975135,29.18333244,7990334,81.0,14299071,82.4000015258789,23002978,1076.050048828125
50764363,98.25,186678036,29.54999924,7609232,81.15000153,25762293,81.3499984741211,17873065,1065.8499755859375
